TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
21,175.8,46,39,25,37,49,39,45,53,34,43,32,37,34,49,38,49,34,48,30,45,41,43,40,39,39
22,171.9,45,36,23,34,47,38,42,51,33,41,32,37,32,47,37,46,34,45,29,43,39,39,38,37,38
23,165.7,43,37,21,32,45,37,40,50,32,39,30,36,32,45,35,44,30,43,27,41,38,38,36,36,37
00,162.8,34,37,19,30,43,35,39,42,24,38,28,34,32,43,34,41,28,41,26,39,37,37,35,34,36
01,165.2,31,36,18,29,40,34,38,37,20,36,26,32,28,41,32,40,28,39,24,38,35,36,34,32,34
02,171.5,29,32,16,27,38,33,36,35,19,36,24,30,27,40,31,38,27,38,22,36,34,36,33,31,32
03,181.7,28,32,14,25,36,32,35,34,18,33,22,28,26,38,29,37,25,37,21,35,31,34,31,29,31
04,196.0,26,30,13,23,34,30,33,32,17,32,21,27,25,37,27,35,23,35,19,34,29,30,29,27,28
05,214.5,28,28,11,22,32,29,32,32,7,30,19,25,24,35,25,34,21,34,18,32,28,28,28,26,26
06,235.9,27,28,11,21,32,27,30,31,5,29,18,25,23,33,24,32,19,33,18,30,27,27,26,24,25
07,247.0,27,28,10,20,32,27,29,30,9,28,18,23,22,32,23,31,19,33,18,30,26,27,25,23,24
08,247.9,28,28,12,23,32,27,29,30,10,28,20,25,21,32,24,32,21,32,19,31,26,28,27,24,25
09,238.3,28,28,15,25,32,29,31,32,12,29,22,27,23,32,26,33,25,33,23,32,26,28,28,26,27
10,227.2,30,30,19,28,34,30,31,33,12,30,25,28,25,33,29,35,27,34,27,34,27,30,30,28,28
11,214.7,32,32,21,30,34,31,32,33,18,31,28,30,27,33,31,36,30,35,27,35,29,36,32,29,30
12,200.6,34,32,23,32,36,32,35,35,18,33,30,32,30,34,33,37,32,36,28,35,30,36,34,33,31
13,191.6,36,36,24,34,36,34,35,36,19,34,31,34,32,34,33,37,36,36,30,36,31,34,34,33,33
14,186.4,36,34,26,37,36,34,34,36,19,35,33,36,32,35,35,38,36,37,32,36,32,34,35,34,33
15,188.0,36,34,26,37,36,33,34,38,19,35,32,36,32,34,35,37,36,35,32,36,32,34,35,34,33
16,204.6,34,32,25,34,34,30,32,35,18,33,30,33,30,33,33,35,34,33,30,33,31,30,33,33,31
17,240.8,30,28,22,31,32,27,30,32,16,32,27,31,28,32,30,32,30,32,28,31,30,28,30,29,30
18,255.8,28,28,20,31,32,27,29,28,16,30,26,28,27,32,28,30,28,30,27,30,30,25,28,28,25
19,259.5,27,25,21,25,32,25,28,28,16,28,25,27,27,32,27,30,25,31,27,28,30,25,28,27,23
20,261.7,25,21,18,28,31,26,27,29,12,26,23,27,25,32,25,28,21,30,25,27,31,21,26,26,23
21,256.9,23,21,18,25,31,20,25,26,12,28,24,25,23,32,24,26,21,27,23,25,30,21,24,24,20
22,247.6,21,19,16,26,31,21,21,25,12,24,23,23,21,32,25,27,21,26,21,23,29,21,23,23,20
23,236.3,19,19,19,28,30,22,21,24,12,22,24,21,21,32,25,25,19,25,19,22,29,23,22,23,19
00,230.0,19,19,19,28,30,23,22,24,12,23,24,21,21,32,24,27,23,26,21,23,29,18,21,23,20
01,229.0,21,18,20,28,29,21,22,24,12,27,23,25,21,32,26,24,25,25,23,24,29,19,20,23,22
02,229.6,21,18,20,27,29,23,20,23,16,26,24,27,21,32,26,26,27,27,23,21,30,19,22,24,22
03,230.9,23,21,20,27,29,27,26,24,16,26,23,27,21,33,26,26,27,28,21,25,28,16,23,25,22
04,233.2,25,21,21,27,28,28,25,23,16,25,24,27,20,33,27,25,27,27,23,24,29,19,24,25,22
05,239.1,25,25,21,27,28,28,26,25,18,25,24,28,21,33,27,23,27,26,23,24,28,21,25,25,23
06,248.9,23,25,22,27,28,29,26,25,18,25,24,27,21,35,27,26,25,28,21,25,29,21,26,25,24
07,252.2,27,25,23,25,28,30,27,27,18,25,22,27,20,36,27,28,25,31,21,27,28,23,25,26,24
08,244.3,32,28,24,30,30,32,30,30,25,27,26,28,23,39,29,31,28,34,27,30,28,25,28,28,26
09,224.4,32,32,28,32,34,34,33,34,28,32,29,32,27,42,31,36,32,39,28,35,30,28,31,31,30
10,203.0,34,34,31,34,37,36,38,37,29,35,31,34,32,42,34,40,34,44,32,37,32,34,35,34,34
11,184.6,37,36,31,36,41,37,39,42,30,39,34,36,32,43,37,44,37,46,34,41,34,36,37,38,35
12,167.8,41,37,36,38,45,40,43,44,31,42,37,39,36,43,40,46,37,46,36,45,35,39,40,41,38
13,155.7,41,39,36,40,46,40,45,46,32,44,38,43,37,43,42,47,41,47,37,47,36,43,42,42,40
14,148.2,41,41,36,41,48,41,46,47,32,46,40,45,37,43,42,47,41,47,37,49,39,43,44,43,41
15,148.2,41,41,35,42,48,41,46,47,30,45,39,45,40,43,43,47,43,46,37,49,39,43,44,44,41
16,161.4,41,37,35,41,46,38,43,46,30,43,38,43,36,41,38,46,43,42,37,46,37,39,42,41,37
17,196.3,36,36,34,41,45,34,40,45,28,39,37,39,34,41,35,46,41,40,37,44,36,36,37,37,38
18,212.0,36,36,34,41,45,36,39,44,28,39,38,37,34,42,36,46,39,40,36,42,33,32,35,39,38
19,215.9,28,34,34,41,45,35,38,45,28,39,38,39,30,43,40,45,39,40,36,40,35,32,36,40,35
20,212.7,35,32,34,41,43,35,38,43,28,37,38,39,34,38,39,42,39,40,36,40,35,34,36,38,35
21,211.3,37,36,34,41,43,35,37,42,28,36,38,41,36,38,40,39,39,42,36,40,36,34,37,38,31
22,205.0,37,34,34,41,41,33,36,40,30,35,38,41,36,37,39,37,39,42,36,41,37,32,38,39,33
23,191.0,37,32,35,41,43,35,38,39,32,34,38,39,36,38,40,39,39,40,36,41,37,32,39,38,31
00,180.3,27,32,36,40,43,39,40,40,34,35,38,41,36,44,39,40,39,47,37,41,38,30,40,40,32
01,174.1,27,32,35,39,43,39,40,40,36,35,38,41,36,45,40,40,39,56,37,39,39,30,40,40,35
02,169.2,27,32,36,40,43,42,41,41,39,37,38,39,36,54,41,41,39,57,37,39,38,32,40,40,36
03,165.6,27,36,36,40,45,41,42,42,41,38,38,39,36,60,41,49,39,58,37,40,39,36,41,40,37
04,163.2,36,39,37,39,45,50,43,43,43,39,37,37,36,60,40,60,39,58,37,43,45,39,41,40,38
05,164.1,41,39,38,40,46,52,45,44,45,41,38,39,36,61,41,60,39,58,37,46,49,41,41,40,38
06,168.0,41,45,41,40,46,53,47,45,45,44,38,41,36,61,40,63,39,60,36,48,51,43,42,41,41
07,171.1,41,48,42,40,48,54,48,46,46,48,39,41,39,62,41,62,39,59,37,50,51,45,42,43,43
08,172.3,44,55,46,43,54,59,54,53,47,50,41,43,37,61,43,63,41,62,39,53,57,57,46,45,47
09,167.5,48,57,48,47,60,59,58,60,48,57,42,45,43,59,47,65,43,61,39,60,59,63,53,46,50
10,156.9,51,61,50,48,65,62,62,65,52,65,44,48,32,62,50,66,45,62,39,66,62,64,58,50,53
11,145.1,57,68,50,50,69,61,66,69,52,68,46,57,40,62,52,66,46,63,41,68,64,66,64,54,58
12,133.5,62,68,51,56,72,66,68,72,52,67,49,63,50,61,56,69,46,66,39,66,66,66,67,57,59
13,126.4,63,70,52,57,71,65,64,71,52,71,50,64,54,62,61,69,46,64,41,67,66,66,67,63,64
14,122.1,63,70,52,55,72,64,65,72,52,69,53,66,56,62,63,69,48,61,41,67,65,66,69,66,67
15,120.5,63,68,51,54,70,64,65,70,52,69,50,66,55,63,60,69,48,61,41,66,65,66,69,66,67
16,124.9,62,68,51,52,68,63,65,68,50,68,50,66,52,62,57,66,46,63,43,65,63,64,68,60,65
17,141.2,61,66,51,50,66,61,63,66,48,67,49,66,54,62,57,66,46,62,41,64,62,63,67,65,64
18,143.2,61,68,52,50,66,60,62,66,52,66,46,65,57,63,62,65,46,63,43,64,62,63,67,66,65
19,140.3,59,68,54,48,66,62,63,66,52,66,46,64,57,63,66,66,46,61,45,65,62,63,66,66,65
20,137.5,60,68,54,48,65,62,64,65,52,65,47,66,57,63,67,66,48,62,45,65,63,63,65,66,65
21,134.2,59,68,53,49,65,63,65,65,55,65,48,61,57,63,66,67,48,61,45,64,64,64,66,66,65
22,127.2,60,68,52,50,66,64,65,66,54,65,50,63,57,63,67,67,52,62,46,65,65,64,66,66,65
23,116.7,57,68,51,50,66,63,65,66,52,65,56,54,57,61,67,68,54,63,46,66,65,66,66,66,65
00,103.7,58,68,49,51,67,63,66,67,49,65,55,57,54,61,58,68,55,64,46,67,64,66,66,66,65
01,94.2,58,68,49,52,67,64,67,67,46,66,56,57,52,62,60,68,55,63,46,66,65,64,65,59,65
02,88.6,58,68,48,53,67,63,66,67,45,65,55,57,53,62,61,67,55,63,46,66,64,66,65,59,64
03,85.3,59,68,48,55,66,64,67,66,43,65,54,57,43,62,61,66,54,63,46,66,64,66,65,59,64
04,85.2,59,63,47,55,66,64,67,66,41,65,53,57,46,62,60,67,52,63,46,68,61,64,64,59,64
05,88.0,59,61,44,55,66,64,67,65,41,65,53,57,54,63,59,67,52,63,46,68,60,64,64,58,61
06,95.4,55,61,43,54,66,61,67,64,41,64,53,57,52,62,58,66,52,63,45,67,59,61,61,58,58
07,107.2,55,59,42,52,66,61,65,64,41,61,50,55,52,61,58,67,50,62,45,65,59,59,59,56,58
08,121.4,55,59,44,55,66,59,65,65,43,59,52,55,52,61,56,69,52,60,46,66,58,57,57,55,57
09,130.4,59,59,48,59,64,59,59,66,45,59,53,55,52,60,56,67,55,61,52,67,58,57,58,55,57
10,132.9,59,57,50,60,64,61,59,66,46,58,57,57,52,53,58,66,57,61,52,67,56,57,59,56,58
11,131.4,61,59,52,62,66,60,60,58,48,59,58,59,55,53,60,66,61,60,53,59,51,61,60,57,58
12,126.0,61,61,54,64,64,60,59,57,52,60,60,61,55,52,61,67,64,59,53,59,52,61,61,60,60
13,117.8,63,61,56,66,59,57,60,58,52,61,61,63,55,51,64,62,64,59,54,59,52,61,63,63,61
14,110.6,64,61,58,66,59,56,60,58,52,61,62,64,55,51,64,60,64,59,54,58,50,61,62,63,61
15,106.0,69,59,57,65,57,54,60,57,52,62,62,64,65,50,62,58,64,59,55,59,48,61,62,63,61
16,105.5,61,54,54,61,57,50,59,56,48,60,56,57,54,49,53,58,63,59,55,58,46,55,60,58,55
17,120.7,54,48,48,60,57,48,58,56,45,52,54,52,48,49,48,58,55,59,54,58,44,52,53,53,47
18,130.5,50,53,49,61,57,47,55,56,43,48,51,50,43,53,48,58,48,56,52,57,43,48,48,48,43
19,135.2,46,48,43,57,55,45,54,54,41,47,50,52,43,51,46,58,46,53,45,58,45,48,46,47,42
20,141.3,45,45,41,57,55,44,51,52,39,48,48,52,43,51,45,58,45,51,39,57,44,46,45,42,40
21,144.0,43,43,38,54,55,44,48,50,41,49,45,52,36,52,44,58,41,50,39,53,44,45,41,41,46
22,143.7,41,42,36,54,55,43,46,49,36,47,43,52,37,52,43,56,41,48,37,51,43,43,41,39,42
23,138.3,37,41,36,51,54,42,45,46,37,45,39,48,37,52,42,54,37,47,36,49,43,37,40,46,39
00,133.8,37,40,34,47,52,42,45,46,37,43,42,43,36,52,43,53,37,47,36,48,42,34,38,45,38
01,132.5,36,39,36,47,52,42,44,46,36,43,39,41,36,52,43,50,37,48,37,47,41,36,38,43,36
02,133.8,36,38,37,48,50,42,43,44,36,42,40,48,36,52,42,49,41,47,39,45,41,36,38,40,35
03,137.5,36,37,38,46,48,41,42,44,36,41,38,45,34,52,41,48,39,48,39,44,41,36,39,38,35
04,143.0,36,36,40,49,48,41,42,43,36,40,36,43,32,51,40,46,43,48,39,45,40,36,40,38,36
05,151.6,37,36,41,46,48,40,44,44,34,40,36,43,32,51,39,46,45,48,39,45,40,36,39,38,36
06,163.0,41,36,42,46,48,37,44,44,34,40,36,43,32,52,40,46,45,47,39,46,41,36,38,38,35
07,171.9,41,36,44,45,48,40,45,44,34,40,37,43,34,53,40,46,43,49,39,47,42,37,40,37,36
08,173.0,43,39,44,46,48,44,47,46,34,42,38,43,36,57,41,48,45,52,39,49,43,39,43,41,40
09,166.4,45,45,46,45,50,49,50,49,34,45,38,46,36,59,41,53,45,54,39,52,44,45,44,42,43
10,158.4,46,48,47,46,52,53,53,51,36,46,39,48,34,60,44,56,45,57,39,55,47,46,46,44,45
11,150.6,48,48,48,46,54,54,54,52,41,47,41,48,37,62,48,58,45,60,41,56,46,48,49,47,46
12,144.6,46,50,49,46,55,55,55,54,43,51,42,48,37,64,48,60,46,58,43,58,47,48,50,47,48
13,138.5,46,52,50,47,55,54,57,55,48,51,43,46,37,64,47,60,48,60,45,59,46,50,50,46,48
14,135.7,46,54,50,47,55,53,55,53,48,52,43,46,37,62,47,61,48,58,45,60,45,52,47,44,48
15,137.5,45,48,50,48,55,52,55,53,48,52,44,46,37,62,47,61,48,57,45,59,44,52,46,43,47
16,145.3,45,48,49,48,54,50,54,52,43,47,43,46,37,59,46,59,46,56,45,58,44,50,46,43,45
17,162.6,45,48,48,48,54,48,54,51,37,47,43,46,37,56,46,58,46,56,45,56,45,48,46,43,44
18,164.7,45,48,49,47,52,48,51,50,37,46,43,46,37,55,45,57,46,56,45,55,46,46,46,43,44
19,161.6,45,48,46,48,52,48,50,49,37,46,42,46,39,55,45,55,46,54,45,54,46,46,45,44,44
20,158.8,45,48,46,48,52,48,49,49,37,46,43,46,39,55,44,53,46,52,45,52,47,46,45,43,44
21,152.2,45,48,46,46,50,49,49,49,41,46,42,45,37,57,44,52,46,51,45,51,48,46,45,43,45
22,142.0,45,48,45,45,50,49,49,49,45,47,43,45,37,63,44,50,46,51,43,51,48,46,45,43,45
23,131.0,45,48,45,45,48,50,50,48,48,47,42,45,37,63,44,50,45,51,43,51,48,46,45,43,44
00,121.2,45,48,44,44,48,50,50,48,50,47,42,45,37,63,44,51,45,50,43,51,48,46,46,43,45
01,114.5,45,48,43,45,47,52,50,47,48,47,43,45,37,63,45,51,45,50,43,51,47,46,46,43,45
02,111.6,45,48,44,45,47,51,51,47,52,47,42,45,37,63,45,51,45,50,43,50,47,46,46,43,45
03,110.4,45,48,44,44,47,50,50,47,53,47,42,45,37,64,45,50,45,51,43,50,46,46,46,43,45
04,112.1,45,48,45,45,46,50,50,47,54,47,42,45,37,65,45,51,45,52,43,50,46,46,46,43,45
05,116.3,45,48,46,44,46,50,50,47,55,47,43,46,37,63,45,50,45,52,43,50,46,46,47,43,45
06,122.2,45,48,51,45,46,50,50,47,55,48,44,46,36,63,45,50,45,52,43,50,46,46,47,43,45
07,128.4,45,48,51,45,46,50,50,47,55,48,43,46,39,63,45,50,45,53,45,49,46,46,46,44,45
08,138.5,45,48,53,46,48,50,50,47,56,48,44,46,42,57,46,50,45,54,43,50,47,46,46,45,46
09,144.3,46,48,56,47,50,52,51,48,57,48,45,48,43,62,48,52,46,55,45,51,49,46,48,46,46
10,142.9,46,54,59,48,54,53,53,50,61,51,47,50,39,59,51,55,48,57,46,54,50,48,49,49,49
11,137.0,50,54,59,49,61,56,60,54,61,52,48,54,40,61,54,63,48,61,48,58,55,50,50,51,52
12,128.2,50,57,58,50,63,59,64,58,61,53,50,54,41,63,56,69,50,65,52,62,58,52,52,54,55
13,119.9,52,61,60,50,64,61,65,60,61,54,52,54,41,59,58,67,52,63,52,68,62,54,54,58,56
14,113.9,52,63,60,52,66,64,67,63,61,56,53,55,42,61,59,64,52,63,52,68,65,54,54,58,57
15,112.0,54,63,58,54,68,61,69,63,61,57,52,55,42,59,59,64,54,64,52,69,64,57,55,59,57
16,116.2,54,61,58,53,64,55,65,62,54,58,52,55,42,60,56,63,54,63,52,63,60,55,56,57,58
17,134.2,54,59,57,53,61,55,62,59,52,57,51,55,42,59,56,62,54,61,52,62,58,55,55,56,57
18,139.4,54,57,57,54,59,52,61,56,52,57,51,55,42,56,55,61,54,63,52,61,59,55,55,56,56
19,137.5,54,57,56,54,61,51,62,57,54,57,52,55,42,58,55,60,54,64,50,59,59,55,55,55,56
20,135.2,54,57,57,55,63,54,64,59,54,57,53,55,42,63,56,60,54,65,52,59,59,55,55,56,56
21,129.3,54,57,57,54,63,54,63,59,55,57,53,57,42,64,57,63,54,65,50,59,59,55,55,57,55
22,120.6,54,57,56,55,63,54,61,61,54,57,54,57,42,64,57,64,54,65,52,59,59,57,55,57,55
23,110.1,54,57,57,55,63,57,61,63,54,59,55,57,42,64,57,64,54,64,52,62,58,59,55,58,55
00,100.1,55,57,57,57,63,58,63,63,55,61,55,61,49,64,58,65,55,63,52,61,57,60,59,58,56
01,93.2,56,59,56,57,63,60,64,64,54,63,57,63,58,64,59,64,57,64,52,64,58,61,59,60,58
02,88.9,57,61,56,58,63,61,64,64,54,64,58,63,59,63,61,63,59,64,52,65,58,63,59,61,59
03,86.1,58,64,55,59,63,61,64,64,54,64,59,63,59,63,62,64,59,64,54,65,60,63,59,60,60
04,85.6,59,68,56,60,63,62,64,64,54,65,59,63,60,63,62,64,61,63,55,64,61,63,61,60,62
05,86.8,59,68,56,61,63,62,63,64,55,65,60,63,61,63,63,64,61,63,55,64,61,64,62,61,63
06,90.4,59,68,55,61,61,62,64,63,54,65,60,63,59,63,64,62,61,65,55,64,63,64,62,61,63
07,96.2,61,68,55,61,61,63,64,63,55,64,60,63,59,62,64,63,61,63,57,65,64,64,63,62,63
08,110.1,63,68,57,60,64,64,64,64,54,66,61,63,61,64,65,64,61,64,57,66,65,66,63,63,64
09,116.3,64,70,56,62,70,66,68,68,55,70,63,64,63,65,68,68,63,64,59,69,67,70,66,65,67
10,114.5,65,72,57,62,72,69,72,72,55,72,63,66,63,62,68,71,63,68,61,72,71,72,70,66,69
11,110.1,65,73,59,63,72,71,74,74,55,74,64,67,66,65,69,74,63,68,61,73,73,73,73,68,71
12,109.4,66,75,60,64,72,74,75,77,54,76,65,68,64,65,72,75,63,67,61,76,74,75,74,70,71
13,108.0,66,75,52,65,72,75,75,77,52,78,66,70,59,65,74,75,64,68,61,77,75,75,75,73,72
14,106.2,67,74,53,65,73,75,76,77,52,76,65,70,66,65,73,74,66,67,61,74,76,75,74,71,73
15,103.7,67,74,53,65,73,72,73,76,52,76,65,70,66,64,72,72,66,65,61,69,74,75,72,71,73
16,104.7,68,73,51,64,73,69,67,73,52,73,65,70,64,63,71,68,66,63,61,65,73,72,71,69,71
17,121.6,68,70,49,63,72,66,64,71,48,70,64,68,64,64,70,65,64,63,59,63,72,72,70,69,70
18,127.4,68,73,48,64,70,68,62,71,45,70,63,67,63,63,69,63,64,62,57,62,71,70,69,68,69
19,124.8,68,73,46,63,69,66,62,68,43,69,61,66,63,63,66,63,64,62,54,63,71,66,68,65,68
20,121.3,64,68,46,62,67,64,60,69,43,70,60,65,55,63,64,62,63,62,52,62,68,66,67,64,66
21,114.6,64,68,45,62,66,63,62,68,43,69,58,64,55,63,61,63,63,61,50,61,66,66,66,64,63
22,104.6,64,63,45,60,65,62,62,68,43,68,57,63,55,63,58,64,61,60,48,63,65,66,64,58,63
23,93.1,64,57,45,60,64,63,62,67,41,67,56,63,54,63,56,64,61,61,48,64,64,64,64,57,57
00,83.1,64,57,45,59,63,63,63,66,41,65,55,61,54,63,54,65,59,61,48,63,63,59,64,54,56
01,78.1,63,57,45,59,63,56,63,65,41,59,52,61,52,62,54,65,57,62,48,63,56,55,64,55,55
02,75.6,63,55,45,57,63,56,61,64,41,57,53,57,52,62,53,65,57,61,45,63,54,55,63,54,55
03,75.3,61,54,45,56,63,56,60,64,41,57,52,55,52,61,51,63,55,61,45,62,52,55,58,54,54
04,78.4,57,55,45,55,63,55,61,64,41,56,52,54,52,57,51,63,55,61,45,62,52,54,54,50,54
05,85.8,55,54,43,53,63,53,60,61,41,55,50,55,52,57,51,63,52,60,45,62,51,54,53,49,52
06,98.7,54,52,43,53,61,52,59,66,37,54,50,54,50,56,50,63,52,59,45,60,50,52,52,50,47
07,108.8,54,52,40,52,61,47,57,56,37,51,50,54,48,55,50,63,48,60,46,59,49,48,52,51,47
08,115.5,54,54,42,54,59,47,53,54,37,49,51,54,49,53,52,63,52,59,46,54,49,48,51,50,48
09,124.3,54,54,42,56,52,48,51,53,37,50,52,55,51,52,53,55,55,54,48,52,49,48,51,51,49
10,129.0,55,54,45,58,52,48,51,53,41,51,54,57,52,49,56,54,57,54,50,51,50,50,53,53,51
11,128.0,57,54,47,60,52,49,51,52,43,53,56,57,52,48,58,51,59,51,54,52,49,52,56,56,53
12,124.1,61,54,50,62,54,50,49,55,45,56,56,61,54,48,59,52,61,50,55,52,50,52,58,58,56
13,117.6,63,55,50,63,55,51,49,56,45,58,57,61,54,47,61,53,63,49,55,53,50,55,61,58,58
14,112.7,63,57,50,63,57,53,50,58,45,59,57,61,54,48,61,55,63,50,55,55,50,57,62,60,59
15,111.0,63,57,50,63,59,52,51,59,45,59,58,61,54,48,59,55,63,50,55,55,50,57,61,59,58
16,117.9,61,54,50,61,54,49,49,56,43,58,55,61,52,48,55,54,59,49,52,52,48,54,59,57,55
17,145.0,52,50,46,56,50,42,45,51,41,53,52,54,48,47,48,51,54,48,48,49,46,52,53,51,50
18,161.8,45,48,42,55,46,43,42,47,37,48,47,52,45,47,45,47,54,46,46,45,44,46,48,47,43
19,166.3,43,45,41,52,45,42,39,45,37,46,44,52,44,46,43,46,52,43,46,46,43,43,45,48,39
20,168.6,41,39,40,49,45,41,39,44,39,44,45,45,43,42,42,44,52,43,46,44,43,37,43,45,37
21,165.4,37,39,41,47,43,43,37,42,41,42,45,45,43,45,42,43,50,41,45,44,42,39,41,44,40
22,157.9,37,39,42,43,43,43,36,42,41,41,45,46,42,45,44,42,45,43,45,44,41,39,40,39,41
23,148.1,36,39,42,40,43,41,38,42,41,42,43,43,42,48,45,42,43,45,48,44,46,41,40,45,45
00,139.5,36,45,42,42,43,43,40,42,41,41,44,43,41,48,42,44,42,44,46,43,47,45,38,41,46
01,135.2,34,46,43,42,43,43,40,41,41,41,44,45,43,48,41,44,40,47,50,43,47,45,37,42,47
02,134.9,34,45,41,42,43,41,40,45,41,43,43,41,43,48,39,43,38,47,46,42,46,45,36,42,46
03,136.5,34,45,41,40,43,42,41,43,41,41,43,37,43,49,39,44,37,48,45,42,46,45,38,40,46
04,141.9,32,45,38,38,45,42,43,42,39,42,42,43,41,49,36,44,35,46,45,41,45,45,36,40,43
05,152.6,32,45,39,38,43,41,42,42,41,44,44,40,41,48,38,42,34,45,45,41,45,39,33,41,46
06,167.2,32,45,39,39,39,40,41,38,37,41,44,37,37,49,38,42,34,46,45,37,45,36,32,44,46
07,175.0,32,43,37,38,41,40,36,42,36,39,45,36,37,49,38,42,32,47,45,37,46,37,33,42,44
08,168.5,37,48,41,45,46,45,46,45,39,48,48,43,45,50,48,47,37,49,48,46,48,46,40,46,48
09,156.0,46,54,46,53,52,50,51,51,43,55,52,52,52,51,52,51,50,51,52,51,51,52,48,51,53
10,144.1,54,55,49,58,55,54,54,55,48,61,55,55,52,52,56,56,57,54,54,56,53,55,55,54,55
11,131.9,59,59,54,61,59,55,56,59,52,59,57,57,55,53,58,59,63,56,57,59,55,57,59,57,57
12,121.3,61,59,45,64,61,58,60,62,53,60,59,63,55,54,62,60,63,58,61,60,55,59,63,59,58
13,113.0,64,58,46,65,63,58,61,64,54,63,62,64,55,54,64,62,63,56,61,62,56,61,65,62,60
14,108.4,64,58,46,66,64,58,62,64,54,63,62,66,57,55,65,64,64,56,61,62,55,61,66,63,60
15,107.1,64,57,46,64,63,58,61,65,55,63,63,68,55,53,64,63,64,55,63,62,55,61,66,64,59
16,113.3,63,54,46,60,59,53,53,61,55,58,59,64,52,50,60,60,64,52,59,57,52,55,62,60,53
17,141.5,54,48,45,53,52,49,45,52,52,52,55,57,52,44,51,52,57,48,55,50,50,48,58,52,45
18,160.5,55,45,50,54,52,48,45,52,52,53,54,57,45,49,50,49,55,44,55,47,47,46,57,51,42
19,166.2,54,39,54,50,50,44,44,50,46,51,52,57,48,51,49,48,54,45,46,47,46,45,56,53,39
20,169.0,54,45,47,54,48,47,47,49,46,50,51,59,45,55,52,49,55,45,52,49,43,46,55,53,37
21,166.1,54,48,45,54,48,47,47,49,46,50,51,59,43,56,51,50,57,47,43,49,45,45,54,53,44
22,156.8,54,43,45,53,46,47,46,49,52,49,50,57,43,56,52,53,55,53,45,50,42,46,53,52,44
23,145.2,54,48,34,51,48,47,46,51,52,48,53,54,43,58,53,53,55,53,39,51,46,46,52,52,47
00,135.4,52,48,35,50,48,48,47,52,52,49,50,54,45,59,51,53,54,56,37,51,47,46,51,51,47
01,130.3,52,52,43,49,48,49,49,51,46,50,46,52,45,60,50,54,54,57,36,52,48,46,53,47,48
02,127.9,50,54,44,50,50,49,47,51,45,52,45,54,44,60,50,55,54,57,37,52,49,50,52,48,45
03,127.6,48,54,42,50,52,50,48,50,43,51,48,52,43,60,50,55,52,57,45,52,48,48,48,49,48
04,131.1,52,54,46,49,50,49,50,49,43,49,47,50,43,59,49,55,48,57,48,54,46,48,49,50,50
05,139.5,50,48,46,48,52,50,53,50,41,50,46,50,41,60,49,55,46,57,50,54,47,50,50,46,49
06,150.7,48,48,45,46,52,49,53,50,37,48,45,46,41,60,48,53,46,56,50,53,48,48,47,45,47
07,156.8,46,48,43,44,52,51,53,51,47,47,48,46,43,60,47,53,50,57,50,52,49,48,47,45,47
08,153.6,52,54,41,49,52,53,54,53,49,51,52,52,52,60,51,55,54,57,46,54,52,52,52,50,50
09,144.9,55,57,38,55,55,56,56,56,48,56,51,55,52,58,56,57,54,57,45,57,55,55,55,55,54
10,137.7,59,59,37,55,57,59,58,59,46,59,50,55,60,57,56,59,52,58,45,59,57,57,60,56,57
11,133.1,59,55,38,54,61,59,60,61,45,60,47,54,46,57,52,62,50,60,43,61,55,57,61,52,57
12,129.8,59,54,38,52,61,57,60,62,44,60,46,50,45,57,51,63,48,61,45,62,51,57,57,51,53
13,129.1,54,54,38,52,61,52,59,61,30,54,46,50,43,58,50,64,48,61,41,61,49,54,54,50,51
14,131.3,52,48,38,51,59,50,54,57,28,53,44,48,41,55,48,61,50,58,39,57,45,50,52,47,48
15,140.6,50,48,37,49,55,47,51,54,28,50,42,46,36,51,45,57,46,53,39,53,44,46,50,45,46
16,161.0,46,45,35,46,50,44,46,49,27,47,39,45,36,48,42,51,45,49,37,49,41,43,47,42,42
17,197.4,43,41,33,41,46,41,44,47,25,43,37,41,39,45,40,48,41,45,36,46,40,39,43,40,40
18,213.8,41,39,32,40,45,39,42,44,23,41,35,39,42,44,38,45,37,44,34,43,37,39,40,38,38
19,214.9,37,37,31,36,43,37,40,42,21,39,34,37,33,42,36,43,34,42,32,41,36,37,39,36,36
20,214.6,34,36,29,34,41,36,38,40,19,37,32,37,31,41,34,40,34,40,30,39,34,36,36,34,34
21,212.0,34,36,28,33,39,35,36,38,19,36,30,36,30,39,32,38,28,38,30,37,32,34,34,33,33
22,207.4,32,32,27,32,36,32,35,35,19,34,29,34,29,37,31,37,27,37,28,35,30,32,34,31,31
23,205.0,28,32,26,27,36,31,33,33,18,32,27,30,28,35,30,35,26,35,28,34,29,30,32,29,30
00,202.8,27,30,26,27,34,29,32,32,18,31,25,30,27,34,29,33,25,34,27,32,28,28,30,28,28
01,202.8,27,30,23,29,32,28,31,31,18,30,27,28,26,32,28,32,24,32,26,31,28,27,28,28,27
02,203.0,23,28,23,25,32,26,30,30,17,29,26,28,25,32,27,31,23,31,25,29,27,27,28,26,27
03,205.7,21,28,23,21,32,26,29,29,17,28,26,28,24,31,28,30,22,29,25,28,27,25,27,26,26
04,211.4,21,28,22,20,30,26,28,28,16,27,25,27,23,30,26,29,20,29,25,28,27,25,25,26,25
